source,target,weight
78,1076,0.2634798288345337
78,18683,0.2627292275428772
78,23240,0.2580215334892273
78,19424,0.25773704051971436
78,21577,0.25732672214508057
78,18640,0.25288599729537964
78,4712,0.254188597202301
79,4368,0.2687690854072571
80,15021,0.37263023853302
80,13130,0.35533463954925537
80,3079,0.3429113030433655
80,11565,0.32193487882614136
80,16296,0.3204939365386963
80,23869,0.3186754584312439
80,9883,0.3113856911659241
80,20434,0.30988961458206177
80,8887,0.309367835521698
80,8543,0.29346251487731934
80,11071,0.2934257984161377
80,11077,0.29234015941619873
80,23285,0.28770971298217773
80,16829,0.28600013256073
80,11879,0.28489863872528076
80,3123,0.2744608521461487
80,18727,0.2709336280822754
80,22573,0.27012932300567627
80,6839,0.2672383785247803
80,20805,0.2608833312988281
80,773,0.2530532479286194
80,3994,0.2550395727157593
80,10017,0.2559890151023865
80,12467,0.2591317296028137
80,13538,0.25061357021331787
80,14755,0.25763553380966187
80,18301,0.29106688499450684
80,18692,0.2535107731819153
80,21941,0.3035181760787964
81,8110,0.3013560175895691
81,22060,0.2941182255744934
81,5105,0.26298022270202637
81,17852,0.2562423348426819
81,944,0.25434184074401855
86,18171,0.35454678535461426
86,1513,0.32941389083862305
86,18098,0.29821527004241943
86,16919,0.28439635038375854
86,19036,0.2777528166770935
86,20845,0.2755025029182434
86,13238,0.27377772331237793
86,23007,0.26136815547943115
86,7646,0.2595759630203247
86,13598,0.25449347496032715
86,15058,0.2543637156486511
86,15103,0.25401806831359863
86,9156,0.25338447093963623
86,1515,0.2646424174308777
86,17524,0.33360326290130615
90,8274,0.3028442859649658
90,4555,0.2969995141029358
90,7831,0.29230791330337524
90,15053,0.28289616107940674
90,18363,0.27154529094696045
90,21441,0.2601209282875061
90,15061,0.2555903196334839
90,23191,0.32035475969314575
97,14404,0.252697229385376
98,5069,0.7298721075057983
98,23378,0.34899628162384033
98,15628,0.3283959627151489
98,20457,0.3152305483818054
98,22558,0.30789798498153687
98,9185,0.29720306396484375
98,22675,0.2919365167617798
98,21728,0.2672775387763977
98,15140,0.2660946249961853
98,1200,0.26305246353149414
98,19961,0.26074934005737305
98,5072,0.45421117544174194
98,17987,0.3287217617034912
100,6217,0.3075164556503296
100,8543,0.25354474782943726
100,8887,0.2502667307853699
100,22634,0.26539188623428345
101,23847,0.38820624351501465
101,12872,0.28623253107070923
102,18900,0.27732449769973755
102,18176,0.2755497694015503
102,10194,0.27473628520965576
102,6836,0.2743050456047058
102,8640,0.2642076015472412
102,2571,0.2608295679092407
102,16256,0.2597721219062805
102,15233,0.2553452253341675
102,5872,0.2537083625793457
102,15725,0.2640354037284851
103,15386,0.430051326751709
103,17027,0.288618266582489
103,2607,0.323022723197937
107,1356,0.306270956993103
107,15005,0.2896488904953003
107,21435,0.2635497450828552
107,23896,0.2839823365211487
108,11837,0.30137795209884644
108,23363,0.29633021354675293
108,17358,0.28601253032684326
108,4136,0.2758958339691162
108,2330,0.2706892490386963
108,14330,0.26981598138809204
108,20135,0.2662721872329712
108,14978,0.2564917802810669
110,20581,0.26569271087646484
114,6676,0.2701895833015442
114,14909,0.258613646030426
114,14911,0.27622950077056885
114,14996,0.25115054845809937
115,15025,0.3283134698867798
118,4546,0.25732970237731934
120,1847,0.3021857738494873
120,23140,0.26665616035461426
120,7322,0.2642015814781189
120,10898,0.26357531547546387
121,13282,0.2783278822898865
121,22136,0.26512086391448975
121,8640,0.2591298222541809
121,21349,0.25679516792297363
121,15233,0.25546735525131226
121,11639,0.2531702518463135
122,12930,0.28333449363708496
122,9706,0.2798582911491394
122,20220,0.26641976833343506
122,490,0.263576865196228
122,9992,0.26193171739578247
122,14568,0.25679725408554077
122,2769,0.25546425580978394
122,11163,0.3141597509384155
122,23279,0.27277839183807373
125,23552,0.2970789670944214
125,9992,0.2951514720916748
125,2922,0.2869182825088501
127,16924,0.311991810798645
127,1024,0.30332714319229126
127,22199,0.29179102182388306
127,9806,0.27945923805236816
127,11802,0.2782135009765625
127,9833,0.2744640111923218
127,17467,0.2709057331085205
127,11790,0.26643502712249756
127,12927,0.2654142379760742
127,15987,0.2643599510192871
127,1982,0.2592531442642212
127,18740,0.25920993089675903
127,16893,0.2575947046279907
127,2240,0.2547071576118469
127,2545,0.2542227506637573
127,19842,0.25012558698654175
127,11447,0.2527756690979004
128,4079,0.2589864134788513
128,5172,0.30015885829925537
128,16751,0.2877192497253418
132,22873,0.4452153444290161
132,9506,0.3527830243110657
132,18828,0.29644083976745605
132,13290,0.29525357484817505
132,1367,0.26957207918167114
132,7370,0.26231759786605835
133,759,0.2855145335197449
133,22771,0.27650386095046997
133,10847,0.2577340602874756
133,22207,0.2714166045188904
137,21482,0.2756427526473999
137,12408,0.2663358449935913
137,13331,0.31136494874954224
138,294,0.2633400559425354
138,7537,0.25171756744384766
139,15032,0.2677599787712097
139,12392,0.26410621404647827
139,12281,0.2640770673751831
139,17927,0.2563014626502991
140,23384,0.3473455309867859
140,21435,0.32548367977142334
140,1362,0.2957689166069031
140,8865,0.2950228452682495
140,1847,0.284588098526001
140,21471,0.2809022068977356
140,4752,0.27976399660110474
140,2327,0.2796974182128906
140,1370,0.2700793147087097
140,21329,0.2680857181549072
140,21499,0.2606128454208374
141,20847,0.5108285546302795
141,2506,0.27009254693984985
142,5160,0.26895350217819214
144,17738,0.2804436683654785
144,19919,0.2513771057128906
146,14135,0.28189778327941895
146,9003,0.25672590732574463
146,8267,0.2539066672325134
146,5646,0.2745729684829712
148,6497,0.2848827838897705
148,7282,0.25092506408691406
148,2203,0.2513435482978821
151,16946,0.2886852025985718
151,490,0.2913077473640442
152,5637,0.31814467906951904
152,9156,0.2956300377845764
152,2876,0.2652767300605774
152,12888,0.26525813341140747
152,10370,0.2628932595252991
152,18253,0.25389623641967773
152,20061,0.2525724768638611
152,6237,0.25190049409866333
153,12838,0.2610684633255005
153,666,0.2565162181854248
153,8051,0.2532370686531067
153,1651,0.2736448049545288
154,22350,0.3595520853996277
154,8012,0.28884172439575195
158,15889,0.27974843978881836
158,15516,0.2746763825416565
158,166,0.2587938904762268
158,6069,0.258461594581604
158,1756,0.2667701244354248
158,23465,0.27964669466018677
163,21548,0.3557267189025879
163,21546,0.3103553056716919
163,18714,0.3042253851890564
163,2640,0.28852415084838867
163,10133,0.28762876987457275
163,20529,0.28639084100723267
163,14257,0.2846646308898926
163,19168,0.27633553743362427
163,18731,0.2714981436729431
163,22280,0.27139192819595337
163,23707,0.27057570219039917
163,15000,0.26982516050338745
163,20006,0.26979780197143555
163,12394,0.26536935567855835
163,20868,0.26222652196884155
163,6049,0.25907111167907715
163,7385,0.2581719160079956
163,16520,0.25756746530532837
163,7830,0.256689190864563
163,7528,0.25589001178741455
163,6056,0.2988850474357605
163,23562,0.2552008032798767
164,1663,0.2880787253379822
164,19962,0.2789003252983093
164,613,0.25812727212905884
164,21753,0.25282931327819824
164,19426,0.2527434229850769
164,4347,0.2518068552017212
164,20520,0.29398733377456665
164,20525,0.2503211498260498
165,2652,0.5020783245563507
165,254,0.43391233682632446
165,251,0.4123774766921997
165,2979,0.349245548248291
165,14957,0.34667080640792847
165,5051,0.3086051940917969
165,4008,0.29646873474121094
165,6079,0.293070912361145
165,173,0.28854256868362427
165,170,0.2875320315361023
165,16521,0.2716907262802124
165,23503,0.26345449686050415
165,17851,0.25789618492126465
165,18953,0.25291723012924194
165,18677,0.25032269954681396
165,15029,0.28685420751571655
165,15880,0.2544407248497009
165,16315,0.27502936124801636
165,21622,0.26531344652175903
166,174,0.26451897621154785
167,23040,0.31776607036590576
168,13940,0.30104708671569824
168,3506,0.26060664653778076
168,4010,0.2505752444267273
169,5650,0.25155216455459595
170,3874,0.32253319025039673
170,17851,0.31197553873062134
170,15868,0.2983243465423584
170,5084,0.29366302490234375
170,17567,0.2867234945297241
170,3868,0.2844735383987427
170,12674,0.27522796392440796
170,3997,0.27449190616607666
170,21649,0.27237915992736816
170,4973,0.2713415026664734
170,16315,0.2666494846343994
170,8807,0.2611280679702759
170,944,0.25605398416519165
170,15961,0.25501543283462524
170,15886,0.25490468740463257
170,6039,0.25441110134124756
170,21350,0.2527492642402649
171,18683,0.39365845918655396
171,18229,0.3767475485801697
171,13816,0.3534255027770996
171,11637,0.33547359704971313
171,10449,0.33502471446990967
171,10156,0.3332337737083435
171,20520,0.3320876955986023
171,4488,0.3310202956199646
171,21208,0.3305307626724243
171,8109,0.32416272163391113
171,1873,0.3235660195350647
171,20672,0.3176943063735962
171,12577,0.3160029649734497
171,17267,0.3067496418952942
171,23063,0.3018035888671875
171,17079,0.2999507784843445
171,3484,0.2956511378288269
171,20503,0.2954972982406616
171,23250,0.29435479640960693
171,10453,0.2940782904624939
171,255,0.2944127321243286
171,631,0.29566311836242676
171,1023,0.28000879287719727
171,2195,0.2619484066963196
171,3446,0.32983821630477905
171,3528,0.287627637386322
171,4204,0.28695040941238403
171,4724,0.2520391345024109
171,5848,0.27872711420059204
171,5999,0.27413439750671387
171,6791,0.28949791193008423
171,7097,0.25657302141189575
171,8341,0.26562923192977905
171,8376,0.32988643646240234
171,9474,0.3242843747138977
171,10113,0.3286093473434448
171,10148,0.2645455002784729
171,10862,0.30378830432891846
171,11522,0.2677167057991028
171,12029,0.2752937078475952
171,12116,0.25758880376815796
171,12692,0.2713487148284912
171,13243,0.25872474908828735
171,14232,0.2747762203216553
171,14260,0.25366413593292236
171,16392,0.2614733576774597
171,16447,0.32806307077407837
171,18213,0.2659846544265747
171,18298,0.28314077854156494
171,18542,0.33919966220855713
171,18698,0.2561541795730591
171,18885,0.2661591172218323
171,18903,0.28483033180236816
171,20005,0.39281779527664185
171,20301,0.2837107181549072
171,20347,0.3369668126106262
171,20897,0.310394823551178
171,21577,0.2613467574119568
171,21765,0.29276204109191895
171,21829,0.2596953511238098
171,22124,0.2605566382408142
171,22619,0.3079349398612976
171,22886,0.27103865146636963
171,23120,0.2659118175506592
171,23389,0.3623567223548889
172,8338,0.32444149255752563
172,13089,0.2777854800224304
172,22673,0.2689780592918396
172,284,0.2614958882331848
172,466,0.26991355419158936
172,9961,0.3217330574989319
172,12317,0.2532358169555664
172,13966,0.25237298011779785
172,22377,0.258203387260437
173,5051,0.32522714138031006
173,14957,0.2982069253921509
173,20510,0.2917041778564453
173,2652,0.2852032780647278
173,6705,0.27859389781951904
173,20220,0.26974451541900635
173,223,0.25166791677474976
173,4882,0.2718610167503357
173,13800,0.25017404556274414
173,14939,0.2606552839279175
174,1135,0.2953558564186096
174,4973,0.25586944818496704
176,4616,0.25095999240875244
177,8461,0.32845205068588257
177,12067,0.2733961343765259
177,12054,0.25004714727401733
177,2726,0.2774641513824463
177,18024,0.2784349322319031
179,10543,0.30456769466400146
179,18223,0.2977461814880371
179,12409,0.2877790927886963
179,20213,0.2817609906196594
179,9886,0.2816318869590759
179,4496,0.26809489727020264
179,7855,0.2511494755744934
179,16086,0.2506324052810669
179,4723,0.2730823755264282
179,6482,0.3364430069923401
181,18298,0.30449771881103516
181,2771,0.26715630292892456
181,20213,0.26221585273742676
181,18242,0.26071441173553467
181,10209,0.25542181730270386
181,18223,0.25103217363357544
182,20380,0.2758176922798157
182,9842,0.2803993821144104
182,13657,0.2590922713279724
182,21369,0.3418169617652893
183,18171,0.30076563358306885
183,21466,0.28037023544311523
183,7601,0.2734073996543884
183,1513,0.26326560974121094
183,7673,0.25956404209136963
183,16919,0.25771498680114746
183,16178,0.25391870737075806
183,17524,0.25341683626174927
183,12064,0.2821695804595947
185,2122,0.35523664951324463
185,17652,0.314231812953949
185,7627,0.2961142659187317
185,9887,0.2944706082344055
185,23713,0.2907068133354187
185,11419,0.2893831729888916
185,16160,0.28816813230514526
185,17808,0.2861962914466858
185,16409,0.2849889397621155
185,23051,0.2827715277671814
185,17656,0.2810884714126587
185,5355,0.2701488733291626
185,5639,0.269260048866272
185,17282,0.2660016417503357
185,22292,0.2657099962234497
185,7330,0.263984739780426
185,8947,0.26086878776550293
185,16962,0.2607097625732422
185,13055,0.25997984409332275
185,23921,0.25967884063720703
185,885,0.29306238889694214
185,3885,0.2515159845352173
185,4130,0.2830943465232849
185,4321,0.29440033435821533
185,5799,0.3147602677345276
185,7234,0.25627750158309937
185,10129,0.32396239042282104
185,17479,0.27932947874069214
185,17641,0.25926482677459717
185,19729,0.26877468824386597
185,20414,0.253883421421051
185,20988,0.2799603343009949
186,7776,0.25562137365341187
189,260,0.2621440887451172
195,21043,0.296104371547699
195,1389,0.28497248888015747
195,17830,0.2769649624824524
195,1394,0.27339255809783936
195,19394,0.26296621561050415
195,19373,0.2580096125602722
199,23255,0.26393699645996094
201,7112,0.30994802713394165
201,780,0.2956502437591553
201,8264,0.27279067039489746
201,21274,0.26735931634902954
201,13280,0.2606673836708069
209,1697,0.349582314491272
212,18996,0.2551593780517578
212,2716,0.26168304681777954
214,23250,0.3206785321235657
214,22344,0.3031401038169861
214,7000,0.26798778772354126
214,455,0.254863440990448
214,11516,0.25982314348220825
220,1271,0.3047630190849304
220,8447,0.25612127780914307
220,23275,0.2525221109390259
220,18246,0.2617051601409912
223,6790,0.8284068256616592
223,6792,0.7694544494152069
223,2652,0.289207398891449
223,22374,0.27579545974731445
223,6705,0.26151734590530396
223,2987,0.2514859437942505
223,21416,0.25569814443588257
224,739,0.29869335889816284
224,12981,0.28744059801101685
224,6164,0.2740345001220703
224,18992,0.2589183449745178
224,1775,0.25648051500320435
224,9713,0.25113165378570557
224,21202,0.2503753900527954
224,3042,0.2577052712440491
224,11029,0.27899712324142456
230,14998,0.3290686011314392
230,22090,0.3224886655807495
230,23434,0.30676889419555664
230,2446,0.30183732509613037
230,3690,0.2900385856628418
230,3105,0.28353869915008545
230,16281,0.2828676104545593
230,21441,0.27455687522888184
230,7513,0.31633806228637695
232,235,0.38771671056747437
232,1865,0.29302096366882324
232,21870,0.28541862964630127
232,7234,0.28447461128234863
232,23035,0.2684035897254944
232,1141,0.25281792879104614
232,8947,0.300102174282074
232,10586,0.2717553973197937
232,12737,0.32761454582214355
232,15189,0.2664572596549988
232,18081,0.27182888984680176
232,22292,0.2553185820579529
233,12049,0.3020029067993164
233,15000,0.2799070477485657
233,15067,0.2695443630218506
233,1393,0.26867562532424927
233,21546,0.2652896046638489
233,18731,0.25696688890457153
233,22792,0.25011295080184937
233,6066,0.2759288549423218
233,6436,0.27315229177474976
234,17446,0.28673893213272095
234,5799,0.2834931015968323
234,1866,0.2829258441925049
234,11357,0.276877760887146
234,11308,0.27587324380874634
234,16791,0.2709043622016907
234,21854,0.2651304006576538
234,19147,0.26399916410446167
234,5655,0.26328063011169434
234,19416,0.2610929012298584
234,23681,0.2607344388961792
234,17443,0.2597413659095764
234,17439,0.2596973776817322
234,2122,0.2564800977706909
234,8910,0.25576603412628174
234,15193,0.25480568408966064
234,2874,0.2535046935081482
234,1769,0.25140947103500366
234,11419,0.25073617696762085
234,18965,0.26534128189086914
235,7779,0.35956478118896484
235,22292,0.33806419372558594
235,4936,0.3253285884857178
235,21870,0.3192157745361328
235,8947,0.30560511350631714
235,15189,0.3043521046638489
235,12737,0.3009966015815735
235,9887,0.29992687702178955
235,18081,0.29018425941467285
235,4328,0.28952449560165405
235,5800,0.28868788480758667
235,9904,0.2885797619819641
235,6897,0.28726673126220703
235,1087,0.27087223529815674
235,17408,0.27050232887268066
235,14760,0.2567296624183655
235,1423,0.2901765704154968
235,2122,0.3116074204444885
235,5525,0.30793237686157227
235,8914,0.27150195837020874
235,10586,0.2859402894973755
235,14283,0.26549434661865234
235,17268,0.3566533923149109
235,21854,0.26365363597869873
235,21907,0.2542468309402466
235,22252,0.27452242374420166
236,7300,0.2902427911758423
236,4406,0.2505532503128052
236,17446,0.28434354066848755
237,14083,0.30640584230422974
237,8415,0.2547450661659241
239,20774,0.371745765209198
239,11067,0.3619440793991089
239,11061,0.3548972010612488
239,22464,0.34422630071640015
239,20749,0.3413795828819275
239,13614,0.3369559645652771
239,16939,0.3243599534034729
239,1087,0.3060736656188965
239,19447,0.30509477853775024
239,20762,0.30435460805892944
239,13412,0.3002094626426697
239,14222,0.28947997093200684
239,1684,0.2882729172706604
239,14689,0.2877815365791321
239,14223,0.28662049770355225
239,12621,0.28090959787368774
239,21381,0.2756657600402832
239,9143,0.27511411905288696
239,21968,0.2724655270576477
239,240,0.2563819885253906
239,1088,0.3038846254348755
239,1549,0.27040064334869385
239,4072,0.2631336450576782
239,5652,0.26955270767211914
239,6826,0.2660496234893799
239,7360,0.2609679102897644
239,10393,0.2564998269081116
239,11068,0.25690585374832153
239,12113,0.2677954435348511
239,16013,0.2733035087585449
239,16401,0.3760640621185303
239,17090,0.2832487225532532
239,17782,0.2632679343223572
239,20770,0.28766101598739624
239,21199,0.2652089595794678
239,21396,0.2585221529006958
239,22452,0.25210821628570557
240,19447,0.29979532957077026
240,16939,0.27626049518585205
240,20762,0.2561601400375366
240,3243,0.2568187713623047
241,1548,0.3696403503417969
241,22511,0.2722961902618408
241,9143,0.2915612459182739
241,23881,0.2721923589706421
242,18793,0.2719859480857849
242,21858,0.26288700103759766
247,11978,0.3778080344200134
247,16067,0.34898197650909424
247,4621,0.3059372901916504
247,5790,0.3034785985946655
247,19969,0.3028112053871155
247,10888,0.29079383611679077
247,23616,0.28681015968322754
247,12056,0.2834600806236267
247,6817,0.2754911184310913
247,14688,0.275465190410614
247,5806,0.2753971219062805
247,8946,0.26595425605773926
247,17782,0.26555681228637695
247,7741,0.26154255867004395
247,19926,0.2567265033721924
247,15484,0.292838454246521
247,17933,0.25612062215805054
247,23201,0.2745559811592102
250,20578,0.36044085025787354
250,256,0.3284493088722229
250,22060,0.2930222153663635
250,18394,0.285275936126709
250,13206,0.2514644265174866
250,3086,0.2651374340057373
251,254,0.5282807350158691
251,2652,0.4662940502166748
251,14957,0.35873228311538696
251,16315,0.3558657765388489
251,895,0.3169568181037903
251,12193,0.3136727809906006
251,3006,0.3007035255432129
251,3700,0.28356003761291504
251,2631,0.2638612389564514
251,13823,0.25737208127975464
251,4017,0.25404179096221924
251,2987,0.2509649395942688
251,5702,0.3026353120803833
253,1983,0.31475961208343506
254,2652,0.5961996614933014
254,23679,0.40616047382354736
254,14957,0.3728412389755249
254,16315,0.3340446949005127
254,4017,0.32356250286102295
254,6705,0.2983395457267761
254,15049,0.2934999465942383
254,3006,0.2866578698158264
254,4012,0.2859063744544983
254,18953,0.2799670696258545
254,22596,0.2772897481918335
254,7816,0.27333539724349976
254,4008,0.2731785178184509
254,15017,0.2655445337295532
254,6039,0.26523834466934204
254,16666,0.2632289528846741
254,572,0.2515621781349182
254,260,0.31411296129226685
254,5051,0.27464133501052856
255,13243,0.27422499656677246
255,22124,0.2726926803588867
255,22619,0.25716567039489746
256,20578,0.30522382259368896
256,21416,0.2787577509880066
256,21737,0.2663688659667969
256,22374,0.2532039284706116
258,20568,0.44235336780548096
258,18634,0.4272308945655823
258,15511,0.39315861463546753
258,6648,0.3244103789329529
258,22802,0.31911593675613403
258,18007,0.31600290536880493
258,18267,0.314694344997406
258,15665,0.30573326349258423
258,2247,0.30543839931488037
258,20460,0.30514490604400635
258,11635,0.29831576347351074
258,1081,0.296039342880249
258,22594,0.29501932859420776
258,10109,0.2888970375061035
258,655,0.2873574495315552
258,12609,0.2790845036506653
258,11774,0.2762060761451721
258,11632,0.2754054665565491
258,22894,0.27450031042099
258,17270,0.2731892466545105
258,261,0.414767861366272
258,2530,0.2549819350242615
258,2718,0.26395148038864136
258,3486,0.32443737983703613
258,5421,0.26761460304260254
258,6171,0.27533620595932007
258,6538,0.29069191217422485
258,6558,0.2636956572532654
258,7084,0.2787514328956604
258,7630,0.25899815559387207
258,7713,0.25983816385269165
258,8983,0.2751878499984741
258,11637,0.32944726943969727
258,12269,0.27358418703079224
258,12662,0.26423531770706177
258,13496,0.3473907709121704
258,16070,0.26312339305877686
258,16926,0.2608981132507324
258,17264,0.30485254526138306
258,17543,0.2897326350212097
258,18903,0.2723644971847534
258,19196,0.29734450578689575
258,19518,0.32075345516204834
258,22818,0.26239460706710815
258,23210,0.25887465476989746
260,7467,0.33407020568847656
260,11745,0.3020126223564148
260,21651,0.28891146183013916
260,641,0.28826963901519775
260,2652,0.27648627758026123
260,4873,0.2627241015434265
261,20568,0.5704834461212158
261,18267,0.311468243598938
261,18634,0.2659395933151245
261,13496,0.3046446442604065
261,20544,0.2749033570289612
